code,section,conflict_fr,econ_fr,humint_fr,morality_fr,politics,economy,crime,social_issues,intl_relations,sports,science_tech,disasters_accidents,freak_news,animals,other_soft_news
875,internacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
10375,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3916,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22807,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35849,nacional,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13379,deportes,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
30547,economia,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18728,magazine,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
37583,internacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31355,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5952,internacional,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25894,nacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5580,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15737,deportes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4644,nacional,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22326,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6539,internacional,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32828,internacional,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9379,internacional,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
35519,economia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26293,internacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
27007,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36995,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3829,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
27600,tendencias,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4671,deportes,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23806,economia,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25214,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
38496,deportes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24953,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35966,internacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6891,internacional,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17835,tendencias,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4442,internacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6536,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30454,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34155,economia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25862,economia,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
8919,nacional,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
19302,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14505,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25160,nacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
4035,internacional,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
23357,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21978,nacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22920,nacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
4361,nacional,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15247,nacional,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10010,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37959,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11259,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20343,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33913,internacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15125,deportes,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
5723,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29179,magazine,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18177,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14596,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37763,nacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8701,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29361,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32935,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29954,economia,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8689,internacional,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
9130,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11370,internacional,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32288,economia,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36026,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24176,nacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6204,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30752,magazine,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14248,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11910,nacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34718,nacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
601,internacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26107,economia,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
14740,nacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6815,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4663,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9064,tendencias,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
8965,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30869,nacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35051,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11247,internacional,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
8362,nacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36888,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8738,internacional,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
21226,deportes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14617,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16954,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2507,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17132,internacional,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
17275,internacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6488,tendencias,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
28871,magazine,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6984,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24384,deportes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27945,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28854,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35359,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15802,internacional,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13827,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1257,nacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30555,economia,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
33722,magazine,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
30984,nacional,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5188,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28436,deportes,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17940,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2904,magazine,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1040,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18032,internacional,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3253,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6773,nacional,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
14806,nacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
4703,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9924,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13381,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7755,internacional,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
21735,deportes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37050,nacional,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11330,internacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4733,internacional,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
38236,nacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31001,magazine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1501,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28114,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8626,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18333,nacional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26065,nacional,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34806,nacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8899,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34309,internacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
29571,tendencias,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18642,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30733,internacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9825,internacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
20375,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20112,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10523,internacional,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11462,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26286,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21844,nacional,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33168,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7773,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10618,internacional,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31988,nacional,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20977,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31217,economia,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
25303,nacional,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
15633,nacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19040,nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20024,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27771,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11150,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
31930,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2607,magazine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8417,internacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
19270,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25151,tendencias,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
25374,economia,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
37527,deportes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28512,nacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15049,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29191,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31060,nacional,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
12612,tendencias,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
6730,internacional,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6864,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27411,tendencias,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16593,internacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21940,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8219,economia,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
27399,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19143,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11349,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17158,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4236,nacional,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1355,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1570,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1148,nacional,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20003,economia,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13163,internacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18590,internacional,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24357,deportes,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
14070,magazine,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7360,nacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
12195,internacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27217,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3608,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11514,internacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33000,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28496,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10857,internacional,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
19365,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6946,internacional,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
32547,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16630,internacional,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22483,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
34271,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27034,nacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6986,nacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1870,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3461,nacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27042,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34364,deportes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39023,internacional,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
20553,internacional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1263,internacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18141,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16380,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29924,internacional,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
26627,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13614,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20810,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28045,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19371,internacional,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20931,internacional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18613,nacional,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16031,nacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20990,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24979,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26784,economia,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
21042,tendencias,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26237,nacional,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
21216,nacional,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3375,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14155,internacional,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8676,internacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
26862,internacional,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
38361,internacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13737,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26551,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21660,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18195,internacional,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14853,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10871,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1702,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13714,magazine,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13518,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
163,economia,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
23050,economia,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
30651,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25137,magazine,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10501,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10706,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19453,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21549,nacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15259,internacional,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
33938,internacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8113,internacional,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22457,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18234,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24306,internacional,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
5465,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8562,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30801,internacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
15745,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14207,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
32046,nacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32311,nacional,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23879,economia,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
10219,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12002,magazine,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20055,nacional,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9557,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2148,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
32521,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22505,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14511,internacional,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22560,tendencias,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20997,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6673,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9725,nacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
21242,nacional,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
36933,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1397,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1030,magazine,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36094,tendencias,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30868,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19452,internacional,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9929,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14620,economia,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
16018,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
32538,magazine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29217,nacional,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
12340,internacional,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
12426,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16166,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25770,nacional,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
38024,nacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16037,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
32142,economia,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15157,internacional,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31789,nacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21877,internacional,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31268,magazine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26042,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25304,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16558,internacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9240,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19938,internacional,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23305,economia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23296,tecnologia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27027,tecnologia,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
23329,internacional,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20384,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25624,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23423,nacional,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10166,nacional,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34448,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30755,nacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
23551,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9128,deportes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10114,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23706,nacional,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3804,magazine,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
30593,economia,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14670,internacional,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
34776,magazine,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4494,internacional,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22478,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9056,internacional,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
35859,nacional,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9633,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
27537,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4323,nacional,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7317,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
33420,nacional,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3782,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25056,nacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14639,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13768,internacional,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
24523,nacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
14217,internacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34357,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18227,deportes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2806,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23238,deportes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24375,magazine,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
31132,internacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
34138,internacional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14784,economia,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
17140,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35682,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28228,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36126,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11585,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13229,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32089,nacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11842,nacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
37761,tendencias,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15768,nacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13019,magazine,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2053,internacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15712,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11229,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2621,internacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11742,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6751,magazine,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
14546,internacional,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39058,magazine,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2762,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35804,nacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2859,nacional,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5353,deportes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3509,internacional,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20318,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28689,economia,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2889,magazine,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7428,deportes,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1169,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12153,internacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31503,economia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3694,tendencias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32854,nacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
